make,model,transmission,engine_size,fuel_type,city_mpg,highway_mpg,combined_mpg,year
MERCEDES-BENZ,"C-Class Saloon, Model Year 2018",A9,2143.0,Diesel,52.3,76.4,64.3,2017
MERCEDES-BENZ,"C-Class Saloon, Model Year 2018",A9,2143.0,Diesel,50.4,70.6,61.4,2017
MERCEDES-BENZ,"C-Class Saloon, Model Year 2018",M6,2143.0,Diesel,56.5,76.4,67.3,2017
MERCEDES-BENZ,"C-Class Saloon, Model Year 2018",A9,2143.0,Diesel,52.3,67.3,61.4,2017
MERCEDES-BENZ,"C-Class Saloon, Model Year 2018",A9,2143.0,Diesel,50.4,64.2,58.9,2017
MERCEDES-BENZ,"C-Class Saloon, Model Year 2018",A9,2143.0,Diesel,52.3,76.4,64.2,2017
MERCEDES-BENZ,"C-Class Saloon, Model Year 2018",A9,2143.0,Diesel,52.3,76.4,64.2,2017
MERCEDES-BENZ,"C-Class Saloon, Model Year 2018",A9,2143.0,Diesel,50.4,70.6,61.4,2017
MERCEDES-BENZ,"C-Class Saloon, Model Year 2018",A9,2143.0,Diesel,49.6,67.3,60.1,2017
MERCEDES-BENZ,"CLA Coup´┐¢, Model Year 2017",A7,2143.0,Diesel,49.6,67.3,58.9,2017
MERCEDES-BENZ,"CLA Coup´┐¢, Model Year 2018",A7,2143.0,Diesel,49.6,67.3,58.9,2017
MERCEDES-BENZ,"CLA Shooting Brake, Model Year 2017",M6,2143.0,Diesel,52.3,78.5,65.7,2017
MERCEDES-BENZ,"CLA Shooting Brake, Model Year 2017",A7,2143.0,Diesel,47.9,67.3,58.9,2017
MERCEDES-BENZ,"CLA Shooting Brake, Model Year 2018",M6,2143.0,Diesel,52.3,78.5,65.7,2017
MERCEDES-BENZ,"CLA Shooting Brake, Model Year 2018",A7,2143.0,Diesel,47.9,67.3,58.9,2017
MERCEDES-BENZ,"CLS Coup´┐¢, Model Year 2017",A7,2143.0,Diesel,47.9,65.7,57.7,2017
MERCEDES-BENZ,"E-Class Coup´┐¢, Model Year 2017",A9,1950.0,Diesel,55.4,67.3,61.4,2017
MERCEDES-BENZ,"E-Class Coup´┐¢, Model Year 2017",A9,1950.0,Diesel,55.4,67.3,61.4,2017
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",A9,1950.0,Diesel,61.4,68.9,65.7,2017
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",A9,1950.0,Diesel,57.7,64.2,61.4,2017
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",A9,1950.0,Diesel,57.7,64.2,61.4,2017
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",A9,1950.0,Diesel,53.3,62.8,57.7,2017
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",A9,1950.0,Diesel,52.3,60.1,56.5,2017
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",A9,1950.0,Diesel,61.4,68.9,65.7,2017
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",A9,1950.0,Diesel,57.7,64.2,61.4,2017
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",A9,1950.0,Diesel,57.7,64.2,61.4,2017
MERCEDES-BENZ,"E-Class Saloon, Model Year 2017",A9,1950.0,Diesel,60.1,68.9,65.7,2017
MERCEDES-BENZ,"E-Class Saloon, Model Year 2017",A9,1950.0,Diesel,58.9,70.6,65.7,2017
MERCEDES-BENZ,"E-Class Saloon, Model Year 2017",A9,1950.0,Diesel,56.5,67.3,62.8,2017
MERCEDES-BENZ,"E-Class Saloon, Model Year 2017",A9,1950.0,Diesel,53.3,62.8,58.9,2017
MERCEDES-BENZ,"E-Class Saloon, Model Year 2017",A9,1950.0,Diesel,53.3,62.8,58.9,2017
MERCEDES-BENZ,"E-Class Saloon, Model Year 2017",A9,1950.0,Diesel,60.1,68.9,65.7,2017
MERCEDES-BENZ,"E-Class Saloon, Model Year 2017",A9,1950.0,Diesel,60.1,68.9,65.7,2017
MERCEDES-BENZ,"GLA Class, Model Year 2017",A7,2143.0,Diesel,48.7,65.7,58.9,2017
MERCEDES-BENZ,"GLA Class, Model Year 2017",A7,2143.0,Diesel,47.9,64.2,56.5,2017
MERCEDES-BENZ,"GLA Class, Model Year 2017",A7,2143.0,Diesel,47.9,64.2,56.5,2017
MERCEDES-BENZ,"GLA Class, Model Year 2017",A7,2143.0,Diesel,54.3,72.4,64.2,2017
MERCEDES-BENZ,"GLA Class, Model Year 2017",M6,2143.0,Diesel,52.3,74.29999999999998,64.2,2017
MERCEDES-BENZ,"GLA Class, Model Year 2017",A7,2143.0,Diesel,48.7,65.7,58.9,2017
MERCEDES-BENZ,"GLA Class, Model Year 2017",A7,2143.0,Diesel,48.7,65.7,58.9,2017
MERCEDES-BENZ,"GLA Class, Model Year 2017",A7,2143.0,Diesel,47.9,64.2,56.5,2017
MERCEDES-BENZ,"GLA Class, Model Year 2017",A7,2143.0,Diesel,47.9,64.2,56.5,2017
MERCEDES-BENZ,"GLA Class, Model Year 2018",A7,2143.0,Diesel,48.7,65.7,58.9,2017
MERCEDES-BENZ,"GLA Class, Model Year 2018",A7,2143.0,Diesel,47.9,64.2,56.5,2017
MERCEDES-BENZ,"GLA Class, Model Year 2018",A7,2143.0,Diesel,54.3,72.4,64.2,2017
MERCEDES-BENZ,"GLA Class, Model Year 2018",M6,2143.0,Diesel,52.3,74.29999999999998,64.2,2017
MERCEDES-BENZ,"GLA Class, Model Year 2018",A7,2143.0,Diesel,48.7,65.7,58.9,2017
MERCEDES-BENZ,"GLA Class, Model Year 2018",A7,2143.0,Diesel,47.9,64.2,56.5,2017
MERCEDES-BENZ,"GLC SUV, Model Year 2017",A9,2143.0,Diesel,51.4,60.1,56.5,2017
MERCEDES-BENZ,"GLC SUV, Model Year 2017",A9,2143.0,Diesel,51.4,60.1,56.5,2017
MERCEDES-BENZ,"GLC SUV, Model Year 2017",A9,2143.0,Diesel,51.4,60.1,56.5,2017
MERCEDES-BENZ,"GLC SUV, Model Year 2017",A9,2143.0,Diesel,51.4,60.1,56.5,2017
MERCEDES-BENZ,"GLC SUV, Model Year 2017",A9,2143.0,Diesel,51.4,60.1,56.5,2017
MERCEDES-BENZ,"GLC SUV, Model Year 2017",A9,2143.0,Diesel,51.4,60.1,56.5,2017
MERCEDES-BENZ,"SLC, Model Year 2017",A9,2143.0,Diesel,54.3,72.4,64.2,2017
MERCEDES-BENZ,"SLC, Model Year 2017",A9,2143.0,Diesel,54.3,72.4,64.2,2017
MINI,"5-door Hatchback F55, From October 2014",M6,1995.0,Diesel,55.4,74.29999999999998,65.7,2017
MINI,"Clubman F54, From October 2015",A8,1995.0,Diesel,58.9,70.6,65.7,2017
MINI,"Clubman F54, From October 2015",M6,1995.0,Diesel,56.5,72.4,65.7,2017
MINI,"Clubman F54, From October 2015",A8,1995.0,Diesel,57.6,68.9,64.2,2017
MINI,"Clubman F54, From October 2015",M6,1995.0,Diesel,55.4,70.6,64.2,2017
MINI,"Clubman F54, From October 2015",A8,1995.0,Diesel,57.6,70.6,65.7,2017
MINI,"Clubman F54, From October 2015",M6,1995.0,Diesel,53.3,68.9,62.8,2017
MINI,"Clubman F54, From October 2015",A8,1995.0,Diesel,56.5,68.9,64.2,2017
MINI,"Clubman F54, From October 2015",M6,1995.0,Diesel,52.3,67.3,61.4,2017
MINI,"Clubman F54, From October 2015",A8,1995.0,Diesel,53.3,62.8,58.9,2017
MINI,"Clubman F54, From October 2015",A8,1995.0,Diesel,52.3,61.4,57.6,2017
MINI,"Countryman F60, From March 2017",A8,1995.0,Diesel,54.3,62.8,58.9,2017
MINI,"Countryman F60, From March 2017",M6,1995.0,Diesel,50.4,64.2,58.9,2017
MINI,"Countryman F60, From March 2017",A8,1995.0,Diesel,53.3,60.1,57.6,2017
MINI,"Countryman F60, From March 2017",M6,1995.0,Diesel,49.6,62.8,56.5,2017
MINI,"Countryman F60, From March 2017",M6,1995.0,Diesel,58.9,70.6,65.7,2017
MINI,"Countryman F60, From March 2017",A6,1995.0,Diesel,58.9,68.9,64.2,2017
MINI,"Countryman F60, From March 2017",M6,1995.0,Diesel,57.6,67.3,62.8,2017
MINI,"Countryman F60, From March 2017",A6,1995.0,Diesel,57.6,65.7,61.4,2017
MINI,"Countryman F60, From March 2017",M6,1995.0,Diesel,57.6,68.9,64.2,2017
MINI,"Countryman F60, From March 2017",A6,1995.0,Diesel,57.6,65.7,62.8,2017
MINI,"Countryman F60, From March 2017",A8,1995.0,Diesel,52.3,61.4,57.6,2017
MINI,"Countryman F60, From March 2017",A8,1995.0,Diesel,55.4,65.7,61.4,2017
MINI,"Countryman F60, From March 2017",A8,1995.0,Diesel,53.3,64.2,58.9,2017
MINI,"Countryman R60, From September 2010",M6,1598.0,Diesel,60.1,72.4,67.3,2017
MINI,"Countryman R60, From September 2010",M6,1598.0,Diesel,57.6,68.9,64.2,2017
MINI,"Countryman R60, From September 2010",M6,1598.0,Diesel,54.3,64.2,60.1,2017
MINI,"Countryman R60, From September 2010",M6,1598.0,Diesel,52.3,61.4,57.6,2017
MINI,"Countryman R60, From September 2010",M6,1995.0,Diesel,55.4,67.3,62.8,2017
MINI,"Countryman R60, From September 2010",M6,1995.0,Diesel,53.3,64.2,60.1,2017
MINI,"Countryman R60, From September 2010",M6,1995.0,Diesel,52.3,62.8,58.9,2017
MINI,"Paceman R61, From November 2012",M6,1598.0,Diesel,60.1,72.4,67.3,2017
MINI,"Paceman R61, From November 2012",M6,1598.0,Diesel,57.6,68.9,64.2,2017
MINI,"Paceman R61, From November 2012",M6,1598.0,Diesel,54.3,64.2,60.1,2017
MINI,"Paceman R61, From November 2012",M6,1598.0,Diesel,52.3,61.4,57.7,2017
